parcel_id,year,season,crop,area,production,yield,sowing_date,harvest_date,fertilizer,pesticide,irrigation_count
P0416,2024,Kharif,Rice,2.37,7.63,3.22,2024-06-06,2024-10-27,MOP,Chlorpyrifos,21
P0416,2024,Rabi,Rice,2.37,12.96,5.47,2024-10-19,2025-03-18,Urea,None,8
P0416,2024,Summer,Rice,2.37,5.88,2.48,2024-06-17,2024-10-26,DAP,None,14
P0417,2020,Kharif,Groundnut,0.38,0.47,1.24,2020-11-03,2021-03-19,Organic Compost,Chlorpyrifos,25
P0417,2020,Rabi,Rice,0.38,0.92,2.43,2020-11-20,2021-03-08,MOP,None,11
P0417,2020,Summer,Rice,0.38,1.54,4.05,2020-11-24,2021-03-27,Urea,None,24
P0417,2021,Rabi,Groundnut,0.38,0.5,1.32,2021-10-24,2022-02-09,DAP,Carbendazim,10
P0417,2022,Kharif,Groundnut,0.38,1.24,3.27,2022-07-17,2022-10-31,NPK 19:19:19,Tricyclazole,18
P0417,2022,Rabi,Rice,0.38,0.89,2.35,2022-11-16,2023-03-08,Urea,Tricyclazole,17
P0417,2022,Summer,Rice,0.38,1.98,5.21,2022-07-11,2022-10-27,NPK 19:19:19,Tricyclazole,13
P0417,2023,Kharif,Rice,0.38,2.39,6.29,2023-10-20,2024-02-12,NPK 19:19:19,Carbendazim,10
P0417,2023,Summer,Groundnut,0.38,1.21,3.19,2023-10-14,2024-03-10,MOP,None,20
P0418,2020,Summer,Groundnut,0.3,0.37,1.23,2020-11-06,2021-03-20,DAP,Carbendazim,11
P0418,2022,Summer,Groundnut,0.3,0.53,1.75,2022-11-11,2023-03-19,MOP,Tricyclazole,18
P0418,2024,Kharif,Groundnut,0.3,0.79,2.65,2024-07-20,2024-12-02,Urea,Chlorpyrifos,18
P0418,2024,Rabi,Groundnut,0.3,0.97,3.25,2024-11-09,2025-02-19,MOP,None,14
P0418,2024,Summer,Rice,0.3,1.63,5.44,2024-06-07,2024-10-04,NPK 19:19:19,Carbendazim,9
P0419,2020,Kharif,Sugarcane,2.53,6.45,2.55,2020-10-23,2021-02-26,NPK 19:19:19,Chlorpyrifos,25
P0419,2020,Rabi,Rice,2.53,5.95,2.35,2020-10-16,2021-02-24,MOP,None,13
P0419,2021,Rabi,Rice,2.53,5.34,2.11,2021-10-28,2022-02-10,MOP,Tricyclazole,12
P0419,2021,Summer,Sugarcane,2.53,4.86,1.92,2021-11-27,2022-03-31,DAP,None,21
P0419,2022,Kharif,Rice,2.53,7.49,2.96,2022-07-20,2022-11-11,NPK 19:19:19,Tricyclazole,23
P0419,2022,Rabi,Rice,2.53,15.26,6.03,2022-06-02,2022-10-27,Organic Compost,Carbendazim,14
P0419,2022,Summer,Rice,2.53,16.29,6.44,2022-06-17,2022-10-06,Urea,None,14
P0419,2023,Kharif,Rice,2.53,7.84,3.1,2023-06-20,2023-11-14,Organic Compost,Chlorpyrifos,23
P0419,2023,Rabi,Rice,2.53,13.36,5.28,2023-11-07,2024-03-29,DAP,None,14
P0419,2024,Rabi,Rice,2.53,6.15,2.43,2024-11-23,2025-03-26,Organic Compost,Carbendazim,23
P0419,2024,Summer,Sugarcane,2.53,5.77,2.28,2024-11-17,2025-04-01,MOP,Carbendazim,24
P0420,2020,Kharif,Groundnut,3.33,8.16,2.45,2020-10-15,2021-03-08,Urea,None,17
P0420,2020,Rabi,Rice,3.33,12.92,3.88,2020-11-20,2021-03-18,Organic Compost,None,20
P0420,2020,Summer,Groundnut,3.33,8.09,2.43,2020-07-21,2020-12-13,MOP,None,8
P0420,2021,Kharif,Groundnut,3.33,8.92,2.68,2021-07-25,2021-12-03,NPK 19:19:19,Tricyclazole,24
P0420,2021,Rabi,Rice,3.33,10.09,3.03,2021-07-01,2021-10-10,NPK 19:19:19,Carbendazim,9
P0420,2021,Summer,Rice,3.33,8.06,2.42,2021-10-05,2022-01-29,MOP,Chlorpyrifos,9
P0420,2022,Kharif,Groundnut,3.33,11.66,3.5,2022-10-28,2023-02-11,DAP,Chlorpyrifos,18
P0420,2022,Summer,Rice,3.33,10.39,3.12,2022-11-14,2023-02-25,Organic Compost,Tricyclazole,10
P0420,2023,Kharif,Rice,3.33,15.52,4.66,2023-07-25,2023-12-17,Urea,Carbendazim,18
P0420,2023,Summer,Groundnut,3.33,9.12,2.74,2023-11-03,2024-02-20,Organic Compost,Tricyclazole,21
P0420,2024,Kharif,Groundnut,3.33,6.13,1.84,2024-06-21,2024-10-11,MOP,Tricyclazole,10
P0420,2024,Rabi,Groundnut,3.33,4.96,1.49,2024-06-12,2024-11-06,Organic Compost,Chlorpyrifos,17
P0420,2024,Summer,Rice,3.33,19.71,5.92,2024-07-03,2024-10-22,Urea,None,24
P0421,2020,Kharif,Rice,0.86,1.83,2.13,2020-10-02,2021-02-28,DAP,Carbendazim,11
P0421,2020,Rabi,Groundnut,0.86,2.4,2.79,2020-06-07,2020-10-10,DAP,Chlorpyrifos,23
P0421,2020,Summer,Groundnut,0.86,2.61,3.04,2020-06-07,2020-10-04,DAP,Carbendazim,10
P0421,2021,Rabi,Rice,0.86,2.35,2.73,2021-11-28,2022-04-02,Urea,Tricyclazole,23
P0421,2021,Summer,Rice,0.86,2.41,2.8,2021-07-21,2021-12-07,Urea,None,23
P0421,2022,Rabi,Groundnut,0.86,2.78,3.23,2022-06-23,2022-10-22,NPK 19:19:19,Carbendazim,8
P0421,2022,Summer,Groundnut,0.86,1.34,1.56,2022-11-08,2023-02-21,MOP,None,16
P0421,2023,Kharif,Rice,0.86,5.49,6.38,2023-11-23,2024-04-12,MOP,None,20
P0421,2023,Rabi,Groundnut,0.86,1.9,2.21,2023-06-09,2023-10-09,NPK 19:19:19,Carbendazim,25
P0421,2023,Summer,Groundnut,0.86,2.85,3.31,2023-11-06,2024-04-03,DAP,Tricyclazole,24
P0421,2024,Kharif,Groundnut,0.86,2.76,3.21,2024-11-04,2025-03-27,NPK 19:19:19,None,13
P0421,2024,Summer,Groundnut,0.86,2.41,2.8,2024-06-16,2024-10-18,NPK 19:19:19,None,23
P0422,2020,Kharif,Rice,1.83,7.27,3.97,2020-07-06,2020-11-24,NPK 19:19:19,Chlorpyrifos,16
P0422,2021,Kharif,Rice,1.83,11.64,6.36,2021-07-01,2021-11-22,DAP,Tricyclazole,24
P0422,2021,Rabi,Rice,1.83,7.16,3.91,2021-11-26,2022-03-24,MOP,Carbendazim,10
P0422,2021,Summer,Groundnut,1.83,4.17,2.28,2021-10-20,2022-03-10,MOP,Chlorpyrifos,13
P0422,2022,Rabi,Groundnut,1.83,5.76,3.15,2022-07-13,2022-11-25,NPK 19:19:19,Tricyclazole,8
P0422,2022,Summer,Groundnut,1.83,6.28,3.43,2022-11-12,2023-03-15,NPK 19:19:19,Carbendazim,17
P0422,2023,Rabi,Groundnut,1.83,4.48,2.45,2023-10-07,2024-01-15,MOP,Tricyclazole,17
P0422,2024,Kharif,Rice,1.83,5.09,2.78,2024-07-05,2024-10-22,NPK 19:19:19,Carbendazim,8
P0423,2020,Kharif,Rice,1.3,6.88,5.29,2020-07-23,2020-11-23,Urea,Carbendazim,18
P0423,2020,Rabi,Groundnut,1.3,3.81,2.93,2020-07-04,2020-10-30,DAP,Tricyclazole,21
P0423,2021,Kharif,Rice,1.3,2.61,2.01,2021-11-15,2022-03-22,Organic Compost,Chlorpyrifos,24
P0423,2021,Summer,Rice,1.3,4.45,3.42,2021-06-05,2021-09-29,Organic Compost,Tricyclazole,16
P0423,2022,Rabi,Groundnut,1.3,3.26,2.51,2022-11-20,2023-03-30,DAP,Chlorpyrifos,15
P0423,2022,Summer,Groundnut,1.3,3.09,2.38,2022-11-27,2023-04-03,DAP,Tricyclazole,24
P0423,2023,Kharif,Groundnut,1.3,4.42,3.4,2023-10-17,2024-02-01,DAP,Tricyclazole,25
P0423,2023,Summer,Rice,1.3,4.06,3.12,2023-07-24,2023-11-10,Urea,Tricyclazole,15
P0423,2024,Kharif,Groundnut,1.3,2.47,1.9,2024-07-24,2024-12-11,Urea,None,20
P0423,2024,Rabi,Rice,1.3,3.76,2.89,2024-11-01,2025-03-23,DAP,Carbendazim,13
P0423,2024,Summer,Rice,1.3,5.32,4.09,2024-06-18,2024-10-21,DAP,Tricyclazole,21
P0424,2021,Kharif,Sugarcane,2.54,5.97,2.35,2021-11-26,2022-04-24,NPK 19:19:19,Tricyclazole,15
P0424,2021,Rabi,Sugarcane,2.54,8.79,3.46,2021-06-18,2021-09-30,Urea,Carbendazim,22
P0424,2022,Kharif,Rice,2.54,7.54,2.97,2022-07-02,2022-11-02,NPK 19:19:19,Carbendazim,9
P0424,2022,Rabi,Rice,2.54,6.43,2.53,2022-10-05,2023-02-06,DAP,Chlorpyrifos,12
P0424,2023,Kharif,Sugarcane,2.54,4.78,1.88,2023-11-07,2024-03-10,Organic Compost,Carbendazim,11
P0424,2023,Rabi,Sugarcane,2.54,3.43,1.35,2023-11-03,2024-02-24,MOP,None,20
P0424,2024,Kharif,Sugarcane,2.54,5.11,2.01,2024-07-09,2024-11-15,DAP,Carbendazim,23
P0424,2024,Rabi,Sugarcane,2.54,5.49,2.16,2024-10-02,2025-01-10,Organic Compost,Carbendazim,15
P0424,2024,Summer,Rice,2.54,12.19,4.8,2024-06-01,2024-10-16,Organic Compost,Tricyclazole,21
P0425,2020,Kharif,Groundnut,1.47,4.01,2.73,2020-10-21,2021-02-18,MOP,None,16
P0425,2020,Rabi,Rice,1.47,5.22,3.55,2020-11-24,2021-03-18,Organic Compost,Tricyclazole,19
P0425,2021,Kharif,Rice,1.47,7.03,4.78,2021-07-13,2021-11-08,NPK 19:19:19,None,9
P0425,2021,Rabi,Groundnut,1.47,2.06,1.4,2021-11-05,2022-02-22,NPK 19:19:19,Carbendazim,20
P0425,2021,Summer,Rice,1.47,9.22,6.27,2021-10-08,2022-01-31,Urea,Chlorpyrifos,23
P0425,2022,Rabi,Rice,1.47,8.51,5.79,2022-06-28,2022-11-05,Organic Compost,Tricyclazole,21
P0425,2022,Summer,Groundnut,1.47,2.4,1.63,2022-06-11,2022-09-25,DAP,Tricyclazole,8
P0425,2023,Rabi,Rice,1.47,6.23,4.24,2023-07-25,2023-11-04,Urea,None,8
P0425,2023,Summer,Rice,1.47,8.79,5.98,2023-10-12,2024-02-22,MOP,Chlorpyrifos,13
P0425,2024,Kharif,Rice,1.47,9.19,6.25,2024-10-11,2025-02-10,MOP,Chlorpyrifos,14
P0426,2020,Kharif,Rice,0.56,1.6,2.85,2020-10-25,2021-02-07,Organic Compost,Carbendazim,10
P0426,2020,Rabi,Groundnut,0.56,0.9,1.6,2020-07-07,2020-10-18,Urea,Carbendazim,21
P0426,2020,Summer,Rice,0.56,2.98,5.32,2020-11-01,2021-03-03,NPK 19:19:19,Carbendazim,10
P0426,2021,Rabi,Groundnut,0.56,1.66,2.96,2021-11-04,2022-03-25,DAP,Tricyclazole,17
P0426,2022,Kharif,Rice,0.56,3.6,6.42,2022-06-15,2022-10-05,NPK 19:19:19,Chlorpyrifos,24
P0426,2023,Rabi,Groundnut,0.56,1.9,3.4,2023-07-17,2023-11-30,DAP,None,13
P0426,2023,Summer,Rice,0.56,2.39,4.26,2023-10-05,2024-01-17,Urea,Carbendazim,20
P0426,2024,Kharif,Groundnut,0.56,0.77,1.37,2024-06-19,2024-10-03,NPK 19:19:19,None,16
P0426,2024,Rabi,Rice,0.56,2.67,4.76,2024-11-11,2025-03-07,Organic Compost,None,25
P0426,2024,Summer,Rice,0.56,2.49,4.45,2024-06-20,2024-10-13,NPK 19:19:19,Carbendazim,17
P0427,2020,Kharif,Groundnut,1.63,4.43,2.72,2020-11-21,2021-03-04,MOP,Carbendazim,24
P0427,2020,Rabi,Groundnut,1.63,3.18,1.95,2020-06-11,2020-10-14,DAP,None,9
P0427,2020,Summer,Groundnut,1.63,5.71,3.5,2020-06-19,2020-11-07,MOP,Tricyclazole,11
P0427,2021,Kharif,Rice,1.63,8.2,5.03,2021-07-27,2021-12-23,DAP,Carbendazim,9
P0427,2021,Rabi,Rice,1.63,9.47,5.81,2021-11-14,2022-02-25,MOP,None,19
P0427,2021,Summer,Rice,1.63,6.41,3.93,2021-10-23,2022-03-01,NPK 19:19:19,Chlorpyrifos,23
P0427,2022,Kharif,Groundnut,1.63,3.62,2.22,2022-06-20,2022-10-17,DAP,Tricyclazole,12
P0427,2022,Rabi,Rice,1.63,3.86,2.37,2022-07-11,2022-10-28,Organic Compost,Tricyclazole,8
P0427,2022,Summer,Rice,1.63,9.91,6.08,2022-07-15,2022-11-19,MOP,Tricyclazole,10
P0427,2023,Kharif,Rice,1.63,8.05,4.94,2023-07-09,2023-11-29,DAP,None,11
P0427,2023,Summer,Rice,1.63,6.31,3.87,2023-07-14,2023-12-02,DAP,Chlorpyrifos,23
P0427,2024,Kharif,Rice,1.63,5.09,3.12,2024-07-28,2024-12-25,Organic Compost,Chlorpyrifos,11
P0427,2024,Rabi,Rice,1.63,7.17,4.4,2024-07-08,2024-11-16,Urea,Chlorpyrifos,17
P0427,2024,Summer,Groundnut,1.63,2.71,1.66,2024-07-17,2024-11-22,DAP,Carbendazim,21
P0428,2020,Rabi,Sugarcane,0.9,0.98,1.09,2020-11-25,2021-04-08,MOP,None,9
P0428,2021,Kharif,Rice,0.9,3.12,3.47,2021-07-18,2021-11-02,MOP,None,10
P0428,2021,Rabi,Rice,0.9,5.8,6.44,2021-07-22,2021-12-03,MOP,Tricyclazole,25
P0428,2022,Kharif,Sugarcane,0.9,2.7,3.0,2022-11-20,2023-04-14,Organic Compost,None,17
P0428,2022,Rabi,Rice,0.9,5.21,5.79,2022-10-22,2023-03-19,Urea,Carbendazim,16
P0428,2022,Summer,Rice,0.9,3.64,4.04,2022-10-09,2023-01-24,Urea,None,21
P0428,2023,Kharif,Sugarcane,0.9,1.86,2.07,2023-07-13,2023-11-15,Organic Compost,Carbendazim,17
P0428,2023,Rabi,Rice,0.9,5.34,5.93,2023-10-08,2024-03-05,NPK 19:19:19,Chlorpyrifos,23
P0428,2023,Summer,Sugarcane,0.9,2.26,2.51,2023-11-14,2024-03-16,MOP,None,13
P0428,2024,Kharif,Rice,0.9,2.75,3.05,2024-10-25,2025-02-10,Organic Compost,None,21
P0428,2024,Summer,Rice,0.9,2.23,2.48,2024-10-20,2025-03-10,NPK 19:19:19,None,17
P0429,2020,Kharif,Rice,1.34,6.98,5.21,2020-07-13,2020-11-03,Organic Compost,None,19
P0429,2020,Rabi,Rice,1.34,3.18,2.37,2020-06-22,2020-10-23,DAP,None,14
P0429,2021,Summer,Rice,1.34,4.42,3.3,2021-07-16,2021-11-25,DAP,Carbendazim,17
P0429,2022,Kharif,Rice,1.34,3.74,2.79,2022-11-06,2023-04-02,Organic Compost,None,23
P0429,2022,Rabi,Rice,1.34,8.0,5.97,2022-11-18,2023-03-08,MOP,Carbendazim,24
P0429,2022,Summer,Rice,1.34,6.51,4.86,2022-07-04,2022-10-25,MOP,Tricyclazole,17
P0429,2023,Rabi,Sugarcane,1.34,2.0,1.49,2023-10-01,2024-02-06,NPK 19:19:19,Chlorpyrifos,21
P0429,2024,Kharif,Sugarcane,1.34,3.31,2.47,2024-10-15,2025-02-23,Urea,Tricyclazole,11
P0429,2024,Rabi,Rice,1.34,4.66,3.48,2024-10-09,2025-01-26,Urea,None,18
P0430,2020,Rabi,Rice,0.85,5.23,6.15,2020-10-04,2021-02-04,Organic Compost,Tricyclazole,15
P0430,2021,Summer,Rice,0.85,4.25,5.0,2021-11-02,2022-03-23,MOP,None,17
P0430,2023,Kharif,Rice,0.85,4.84,5.69,2023-07-01,2023-10-15,NPK 19:19:19,None,16
P0430,2023,Rabi,Rice,0.85,5.5,6.47,2023-11-22,2024-03-20,MOP,Tricyclazole,15
P0430,2024,Kharif,Rice,0.85,2.04,2.4,2024-06-24,2024-11-10,MOP,None,23
P0430,2024,Rabi,Rice,0.85,3.89,4.58,2024-06-16,2024-10-01,NPK 19:19:19,None,17
P0430,2024,Summer,Rice,0.85,2.07,2.44,2024-10-19,2025-02-18,Organic Compost,Carbendazim,18
P0431,2020,Kharif,Groundnut,0.5,0.98,1.96,2020-11-28,2021-03-21,Urea,Tricyclazole,13
P0431,2020,Rabi,Groundnut,0.5,0.56,1.12,2020-06-28,2020-11-08,MOP,Chlorpyrifos,24
P0431,2020,Summer,Rice,0.5,1.7,3.4,2020-11-27,2021-04-10,DAP,Tricyclazole,13
P0431,2021,Kharif,Rice,0.5,2.77,5.54,2021-06-15,2021-09-24,NPK 19:19:19,Carbendazim,16
P0431,2022,Kharif,Groundnut,0.5,1.39,2.78,2022-06-09,2022-10-09,Urea,None,24
P0431,2022,Summer,Groundnut,0.5,0.72,1.44,2022-07-02,2022-10-11,NPK 19:19:19,Chlorpyrifos,12
P0431,2023,Kharif,Groundnut,0.5,1.48,2.96,2023-07-06,2023-10-27,DAP,Tricyclazole,18
P0431,2023,Summer,Groundnut,0.5,1.23,2.46,2023-11-02,2024-03-02,MOP,Tricyclazole,15
P0431,2024,Kharif,Rice,0.5,2.71,5.41,2024-07-06,2024-11-09,MOP,Carbendazim,14
P0431,2024,Summer,Rice,0.5,3.0,6.0,2024-07-19,2024-11-25,MOP,Carbendazim,11
P0432,2020,Rabi,Groundnut,1.31,1.51,1.15,2020-10-05,2021-02-08,NPK 19:19:19,None,8
P0432,2020,Summer,Groundnut,1.31,4.21,3.21,2020-07-15,2020-11-08,MOP,None,16
P0432,2021,Kharif,Groundnut,1.31,2.27,1.73,2021-06-28,2021-10-30,Urea,None,14
P0432,2021,Rabi,Groundnut,1.31,4.49,3.43,2021-10-23,2022-02-03,DAP,Carbendazim,17
P0432,2021,Summer,Groundnut,1.31,2.66,2.03,2021-11-02,2022-02-12,Organic Compost,Chlorpyrifos,13
P0432,2022,Summer,Groundnut,1.31,3.26,2.49,2022-07-18,2022-12-06,Organic Compost,Carbendazim,19
P0432,2023,Kharif,Groundnut,1.31,3.41,2.6,2023-07-11,2023-10-23,MOP,Tricyclazole,18
P0432,2024,Kharif,Rice,1.31,3.22,2.46,2024-11-12,2025-03-12,Organic Compost,Carbendazim,21
P0433,2020,Kharif,Groundnut,3.43,3.94,1.15,2020-10-25,2021-03-03,Urea,None,10
P0433,2020,Summer,Groundnut,3.43,11.42,3.33,2020-07-21,2020-12-16,Organic Compost,Tricyclazole,19
P0433,2021,Kharif,Rice,3.43,11.28,3.29,2021-07-03,2021-10-30,Organic Compost,Chlorpyrifos,18
P0433,2021,Summer,Rice,3.43,14.68,4.28,2021-11-10,2022-03-26,DAP,Tricyclazole,24
P0433,2022,Kharif,Groundnut,3.43,10.87,3.17,2022-10-05,2023-02-05,DAP,None,14
P0433,2022,Rabi,Groundnut,3.43,6.45,1.88,2022-10-06,2023-01-18,NPK 19:19:19,Chlorpyrifos,17
P0433,2022,Summer,Groundnut,3.43,11.59,3.38,2022-06-26,2022-10-31,Organic Compost,Chlorpyrifos,16
P0433,2023,Kharif,Rice,3.43,13.27,3.87,2023-11-25,2024-03-24,Urea,None,25
P0433,2023,Summer,Rice,3.43,9.36,2.73,2023-07-27,2023-11-05,Urea,Chlorpyrifos,14
P0433,2024,Kharif,Rice,3.43,20.13,5.87,2024-06-06,2024-09-20,NPK 19:19:19,Chlorpyrifos,12
P0433,2024,Summer,Rice,3.43,21.3,6.21,2024-06-09,2024-09-25,NPK 19:19:19,Chlorpyrifos,12
P0434,2020,Kharif,Rice,3.28,11.28,3.44,2020-06-10,2020-10-04,NPK 19:19:19,None,18
P0434,2020,Rabi,Rice,3.28,12.37,3.77,2020-10-04,2021-02-20,Organic Compost,Tricyclazole,23
P0434,2020,Summer,Rice,3.28,15.97,4.87,2020-06-22,2020-10-07,Organic Compost,None,14
P0434,2021,Rabi,Rice,3.28,16.7,5.09,2021-07-06,2021-11-28,DAP,Carbendazim,19
P0434,2021,Summer,Sugarcane,3.28,9.15,2.79,2021-06-07,2021-09-27,Organic Compost,Chlorpyrifos,10
P0434,2022,Rabi,Rice,3.28,13.28,4.05,2022-11-03,2023-03-19,DAP,Chlorpyrifos,25
P0434,2023,Summer,Sugarcane,3.28,4.59,1.4,2023-11-21,2024-04-18,NPK 19:19:19,None,13
P0434,2024,Kharif,Rice,3.28,21.12,6.44,2024-11-10,2025-02-19,Organic Compost,Chlorpyrifos,8
P0434,2024,Rabi,Sugarcane,3.28,6.33,1.93,2024-06-20,2024-11-13,NPK 19:19:19,Tricyclazole,23
P0434,2024,Summer,Sugarcane,3.28,11.09,3.38,2024-07-22,2024-12-02,Organic Compost,None,17
P0435,2020,Kharif,Sugarcane,2.16,3.09,1.43,2020-10-13,2021-01-28,Urea,None,9
P0435,2021,Rabi,Rice,2.16,6.37,2.95,2021-11-07,2022-03-15,DAP,Chlorpyrifos,13
P0435,2021,Summer,Rice,2.16,12.25,5.67,2021-07-17,2021-12-13,Organic Compost,Tricyclazole,21
P0435,2022,Kharif,Sugarcane,2.16,6.65,3.08,2022-10-27,2023-03-10,MOP,Chlorpyrifos,10
P0435,2023,Rabi,Sugarcane,2.16,2.61,1.21,2023-10-28,2024-03-24,Organic Compost,Carbendazim,22
P0435,2024,Kharif,Sugarcane,2.16,3.74,1.73,2024-10-22,2025-03-21,DAP,None,8
P0435,2024,Summer,Rice,2.16,4.86,2.25,2024-06-07,2024-10-28,DAP,Tricyclazole,18
P0436,2020,Kharif,Rice,1.77,8.39,4.74,2020-10-18,2021-02-19,Organic Compost,Chlorpyrifos,18
P0436,2020,Rabi,Rice,1.77,5.04,2.85,2020-07-09,2020-10-27,MOP,Carbendazim,18
P0436,2021,Summer,Sugarcane,1.77,4.62,2.61,2021-06-14,2021-09-30,Urea,None,25
P0436,2022,Summer,Rice,1.77,9.47,5.35,2022-10-04,2023-01-31,MOP,None,19
P0436,2023,Kharif,Rice,1.77,9.15,5.17,2023-06-22,2023-10-05,MOP,Tricyclazole,16
P0436,2023,Rabi,Sugarcane,1.77,2.9,1.64,2023-07-26,2023-11-29,DAP,Chlorpyrifos,21
P0436,2024,Rabi,Rice,1.77,5.22,2.95,2024-07-10,2024-11-08,NPK 19:19:19,None,17
P0437,2020,Rabi,Sugarcane,1.44,2.43,1.69,2020-10-23,2021-03-12,MOP,Chlorpyrifos,20
P0437,2020,Summer,Rice,1.44,8.15,5.66,2020-07-15,2020-12-12,NPK 19:19:19,Chlorpyrifos,8
P0437,2021,Kharif,Rice,1.44,7.96,5.53,2021-07-05,2021-11-01,NPK 19:19:19,Tricyclazole,11
P0437,2021,Rabi,Rice,1.44,2.89,2.01,2021-06-20,2021-10-29,Urea,Tricyclazole,8
P0437,2021,Summer,Rice,1.44,8.27,5.74,2021-10-28,2022-02-11,MOP,None,10
P0437,2022,Kharif,Rice,1.44,3.24,2.25,2022-07-04,2022-11-09,MOP,Chlorpyrifos,15
P0437,2022,Rabi,Sugarcane,1.44,1.63,1.13,2022-06-18,2022-10-20,DAP,Tricyclazole,23
P0437,2022,Summer,Sugarcane,1.44,2.16,1.5,2022-07-25,2022-11-25,Urea,Tricyclazole,12
P0437,2024,Summer,Rice,1.44,8.8,6.11,2024-10-13,2025-02-26,NPK 19:19:19,Carbendazim,22
P0438,2020,Kharif,Rice,1.19,7.32,6.15,2020-07-08,2020-10-20,MOP,None,21
P0438,2020,Rabi,Rice,1.19,4.59,3.86,2020-10-06,2021-01-23,NPK 19:19:19,Chlorpyrifos,10
P0438,2020,Summer,Groundnut,1.19,1.27,1.07,2020-06-19,2020-11-05,DAP,Carbendazim,11
P0438,2021,Rabi,Groundnut,1.19,2.32,1.95,2021-10-07,2022-03-01,NPK 19:19:19,None,14
P0438,2021,Summer,Groundnut,1.19,3.42,2.87,2021-07-11,2021-10-24,MOP,Carbendazim,13
P0438,2022,Rabi,Groundnut,1.19,3.24,2.72,2022-07-05,2022-11-02,MOP,Carbendazim,13
P0438,2022,Summer,Groundnut,1.19,2.96,2.49,2022-07-23,2022-11-16,NPK 19:19:19,Carbendazim,22
P0438,2023,Kharif,Groundnut,1.19,1.55,1.3,2023-07-12,2023-10-31,Organic Compost,Tricyclazole,8
P0438,2023,Rabi,Groundnut,1.19,2.05,1.72,2023-10-01,2024-02-05,DAP,Chlorpyrifos,10
P0438,2024,Summer,Groundnut,1.19,1.24,1.04,2024-06-15,2024-10-14,NPK 19:19:19,Chlorpyrifos,12
P0439,2020,Kharif,Rice,2.24,10.24,4.57,2020-07-21,2020-11-15,MOP,None,8
P0439,2020,Rabi,Rice,2.24,8.49,3.79,2020-11-20,2021-04-09,NPK 19:19:19,Carbendazim,13
P0439,2020,Summer,Rice,2.24,14.02,6.26,2020-06-06,2020-10-09,MOP,Carbendazim,17
P0439,2021,Rabi,Sugarcane,2.24,3.94,1.76,2021-11-16,2022-04-07,NPK 19:19:19,Chlorpyrifos,20
P0439,2021,Summer,Sugarcane,2.24,2.73,1.22,2021-07-01,2021-11-28,DAP,Chlorpyrifos,15
P0439,2022,Rabi,Rice,2.24,4.5,2.01,2022-06-27,2022-11-02,NPK 19:19:19,Tricyclazole,11
P0439,2022,Summer,Sugarcane,2.24,3.83,1.71,2022-06-10,2022-10-26,Urea,Carbendazim,11
P0439,2023,Rabi,Sugarcane,2.24,2.46,1.1,2023-06-14,2023-11-08,DAP,Carbendazim,18
P0439,2023,Summer,Rice,2.24,9.68,4.32,2023-11-01,2024-03-06,DAP,Chlorpyrifos,24
P0439,2024,Kharif,Rice,2.24,12.32,5.5,2024-11-03,2025-03-02,Urea,Tricyclazole,20
P0439,2024,Summer,Rice,2.24,7.88,3.52,2024-07-06,2024-11-29,NPK 19:19:19,None,25
P0440,2020,Kharif,Rice,1.42,4.06,2.86,2020-11-19,2021-02-27,DAP,Carbendazim,23
P0440,2020,Rabi,Rice,1.42,3.72,2.62,2020-06-06,2020-09-17,DAP,None,12
P0440,2020,Summer,Rice,1.42,7.27,5.12,2020-10-23,2021-02-06,DAP,Chlorpyrifos,9
P0440,2021,Kharif,Groundnut,1.42,2.14,1.51,2021-07-02,2021-11-29,MOP,Chlorpyrifos,15
P0440,2021,Summer,Rice,1.42,3.61,2.54,2021-06-04,2021-10-26,DAP,Tricyclazole,23
P0440,2022,Kharif,Groundnut,1.42,2.98,2.1,2022-11-20,2023-03-10,NPK 19:19:19,Tricyclazole,22
P0440,2022,Rabi,Groundnut,1.42,3.68,2.59,2022-07-13,2022-10-21,MOP,Chlorpyrifos,12
P0440,2022,Summer,Groundnut,1.42,2.5,1.76,2022-11-11,2023-02-25,MOP,Tricyclazole,18
P0440,2023,Kharif,Groundnut,1.42,4.33,3.05,2023-06-13,2023-09-30,NPK 19:19:19,None,17
P0440,2023,Rabi,Rice,1.42,7.33,5.16,2023-06-19,2023-10-29,DAP,None,13
P0440,2023,Summer,Rice,1.42,7.7,5.42,2023-06-07,2023-09-15,Organic Compost,Carbendazim,15
P0440,2024,Kharif,Groundnut,1.42,3.48,2.45,2024-06-10,2024-09-23,Organic Compost,None,10
P0440,2024,Rabi,Groundnut,1.42,1.49,1.05,2024-11-08,2025-02-28,MOP,None,22
P0440,2024,Summer,Rice,1.42,4.64,3.27,2024-10-02,2025-01-28,DAP,Tricyclazole,11
P0441,2020,Kharif,Rice,3.28,14.24,4.34,2020-06-05,2020-10-28,MOP,None,21
P0441,2020,Summer,Rice,3.28,10.59,3.23,2020-11-26,2021-03-17,Urea,Carbendazim,11
P0441,2021,Kharif,Sugarcane,3.28,7.41,2.26,2021-07-05,2021-10-28,DAP,Tricyclazole,8
P0441,2021,Rabi,Rice,3.28,10.89,3.32,2021-11-23,2022-04-14,Urea,Chlorpyrifos,23
P0441,2021,Summer,Rice,3.28,11.51,3.51,2021-07-14,2021-12-07,MOP,None,18
P0441,2022,Rabi,Rice,3.28,10.0,3.05,2022-10-03,2023-02-07,NPK 19:19:19,None,11
